COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
49241,49,Le Plessis-Grammoire,2649,0.0,0,14.0,22.7,0.0,0,0,0.0,52,38,29,68,32
49244,49,Mauges-sur-Loire,18514,0.0,0,11.0,52.8,4.86,90,0,0.0,48,82,29,74,86
49246,49,Les Ponts-de-Cé,12863,0.0,0,26.0,44.3,0.0,0,0,0.0,76,46,29,68,51
49247,49,La Possonnière,2478,0.0,0,6.0,144.3,0.0,0,0,0.0,56,38,29,68,58
49248,49,Ombrée d'Anjou,8811,0.0,0,13.0,43.7,0.0,0,0,0.0,100,50,47,81,36
49253,49,Le Puy-Notre-Dame,1089,0.0,0,13.0,9.7,0.0,0,0,0.0,44,38,29,68,27
49257,49,Les Rairies,1043,0.0,0,6.0,7.7,0.0,0,0,0.0,40,38,29,68,18
49259,49,Rochefort-sur-Loire,2332,0.0,0,6.0,35.2,0.0,0,0,0.0,52,38,29,68,26
49260,49,La Romagne,2012,0.0,0,6.0,65.8,0.0,0,0,0.0,41,38,29,68,35
49261,49,Gennes-Val-de-Loire,8452,0.0,0,10.0,9.9,0.0,0,0,0.0,49,38,29,68,23
49262,49,Rou-Marson,644,0.0,0,0.0,24.4,0.0,0,0,0.0,34,38,29,68,16
49266,49,Saint-Augustin-des-Bois,1283,0.0,0,9.0,29.0,0.0,0,0,0.0,138,38,29,160,28
49267,49,Saint-Barthélemy-d'Anjou,9496,0.0,0,37.0,61.4,0.0,0,0,0.0,63,49,29,68,79
49269,49,Saint-Christophe-du-Bois,2843,0.0,0,6.0,53.1,0.0,0,0,0.0,39,38,29,68,31
49271,49,Saint-Clément-de-la-Place,2139,0.0,0,7.0,16.2,0.0,0,0,0.0,44,38,29,68,22
49272,49,Saint-Clément-des-Levées,1127,0.0,0,10.0,9.7,0.0,0,0,0.0,37,38,29,68,23
49278,49,Sainte-Gemmes-sur-Loire,3617,0.0,0,13.0,126.2,0.0,0,0,0.0,93,38,74,101,60
49283,49,Saint-Georges-sur-Loire,3787,0.0,0,11.0,40.1,0.0,0,0,0.0,63,38,29,68,33
49284,49,Saint-Germain-des-Prés,1396,0.0,0,12.0,30.9,0.0,0,0,0.0,56,38,29,68,32
49288,49,Saint-Jean-de-la-Croix,225,0.0,0,0.0,19.9,0.0,0,0,0.0,16,38,29,68,15
49291,49,Saint-Just-sur-Dive,386,0.0,0,1.0,12.5,0.0,0,0,0.0,38,38,29,68,14
49292,49,Val-du-Layon,3508,0.0,0,7.0,31.5,0.0,0,0,0.0,39,38,29,68,26
49294,49,Saint-Lambert-la-Potherie,2961,0.0,0,14.0,25.8,0.0,0,0,0.0,41,38,29,68,32
49298,49,Saint-Léger-de-Linières,3860,0.0,0,9.0,32.9,0.0,0,0,0.0,52,38,29,68,29
49299,49,Saint-Léger-sous-Cholet,3099,0.0,0,9.0,51.6,0.0,0,0,0.0,38,38,29,68,34
49301,49,Sèvremoine,25764,0.0,0,9.0,100.4,0.0,0,0,0.0,39,38,29,68,48
49302,49,Saint-Macaire-du-Bois,442,0.0,0,10.0,9.7,0.0,0,0,0.0,39,38,29,68,23
49306,49,Saint-Martin-du-Fouilloux,1693,0.0,0,11.0,31.5,0.0,0,0,0.0,114,38,29,68,31
49307,49,Loire-Authion,16588,0.0,0,8.0,86.2,0.0,0,0,0.0,45,44,39,75,43
49308,49,Saint-Melaine-sur-Aubance,2209,0.0,0,5.0,33.0,0.0,0,0,0.0,51,38,29,68,25
49310,49,Saint-Paul-du-Bois,600,0.0,0,9.0,102.8,0.0,0,0,0.0,40,38,29,68,49
49311,49,Saint-Philbert-du-Peuple,1319,0.0,0,3.0,9.7,0.0,0,0,0.0,41,38,29,68,16
49323,49,Verrières-en-Anjou,7946,0.0,0,27.0,83.9,0.0,0,0,0.0,88,63,29,68,64
49326,49,Sarrigné,891,0.0,0,3.0,19.0,0.0,0,0,0.0,36,38,29,68,18
49328,49,Saumur,26074,13.78,1,26.0,60.4,13.58,354,1,3.84,169,173,94,98,221
49329,49,Savennières,1351,0.0,0,9.0,39.8,0.0,0,0,0.0,140,38,29,68,31
49330,49,Sceaux-d'Anjou,1161,0.0,0,4.0,36.7,0.0,0,0,0.0,38,38,29,68,24
49331,49,Segré-en-Anjou Bleu,17617,0.0,0,18.0,34.7,4.54,80,0,0.0,67,80,29,75,85
49332,49,La Séguinière,4199,0.0,0,6.0,72.1,0.0,0,0,0.0,41,38,29,68,37
49333,49,Seiches-sur-le-Loir,2853,0.0,0,18.0,24.6,0.0,0,0,0.0,52,38,29,68,37
49334,49,Sermaise,341,0.0,0,16.0,7.7,0.0,0,0,0.0,33,38,29,68,29
49336,49,Somloire,875,0.0,0,13.0,56.8,0.0,0,0,0.0,38,38,29,68,40
49338,49,Soulaines-sur-Aubance,1344,0.0,0,5.0,25.5,0.0,0,0,0.0,37,38,29,68,22
49339,49,Soulaire-et-Bourg,1477,0.0,0,5.0,23.6,0.0,0,0,0.0,42,38,29,68,22
49341,49,Souzay-Champigny,691,0.0,0,0.0,30.7,0.0,0,0,0.0,43,38,29,68,18
49343,49,La Tessoualle,3178,0.0,0,6.0,41.6,0.0,0,0,0.0,39,38,29,68,28
49344,49,Thorigné-d'Anjou,1238,0.0,0,8.0,29.0,0.0,0,0,0.0,39,38,29,68,27
49345,49,Bellevigne-en-Layon,5874,0.0,0,11.0,97.0,0.0,0,0,0.0,40,38,29,68,50
49347,49,Tiercé,4498,0.0,0,7.0,40.5,0.0,0,0,0.0,56,38,29,68,29
49352,49,Toutlemonde,1316,0.0,0,5.0,56.3,0.0,0,0,0.0,41,38,29,68,31
49353,49,Trélazé,15620,19.62,2,39.0,42.9,0.0,0,1,6.4,104,64,112,91,105
49355,49,Trémentines,3078,0.0,0,13.0,51.8,0.0,0,0,0.0,40,70,29,68,72
49358,49,Turquant,569,0.0,0,10.0,24.4,0.0,0,0,0.0,40,38,29,68,28
49359,49,Les Ulmes,553,0.0,0,0.0,9.7,0.0,0,0,0.0,32,38,29,68,12
49361,49,Varennes-sur-Loire,1924,0.0,0,10.0,9.7,0.0,0,0,0.0,38,38,29,68,23
49362,49,Varrains,1282,0.0,0,1.0,9.7,0.0,0,0,0.0,39,38,29,68,13
49364,49,Vaudelnay,1122,0.0,0,4.0,9.7,0.0,0,0,0.0,41,38,29,68,17
49367,49,Erdre-en-Anjou,5784,0.0,0,12.0,35.1,0.0,0,0,0.0,44,38,29,68,33
49368,49,Vernantes,2006,0.0,0,9.0,9.7,0.0,0,0,0.0,49,38,29,68,22
49369,49,Vernoil-le-Fourrier,1330,0.0,0,7.0,9.7,0.0,0,0,0.0,47,38,29,68,20
49370,49,Verrie,459,0.0,0,5.0,18.8,0.0,0,0,0.0,34,38,29,68,20
49371,49,Vezins,1750,0.0,0,8.0,47.3,0.0,0,0,0.0,40,38,29,68,32
49373,49,Lys-Haut-Layon,7722,0.0,0,13.0,79.8,0.0,0,0,0.0,44,38,29,68,47
49374,49,Villebernier,1462,0.0,0,7.0,9.7,0.0,0,0,0.0,41,38,29,68,20
49377,49,Rives-du-Loir-en-Anjou,5642,0.0,0,6.0,56.4,0.0,0,0,0.0,49,38,29,68,32
49378,49,Vivy,2599,0.0,0,8.0,57.1,0.0,0,0,0.0,44,38,29,68,35
49381,49,Yzernay,1829,0.0,0,10.0,115.5,0.0,0,0,0.0,39,38,29,68,54
50002,50,Agneaux,4266,0.0,0,15.0,23.2,0.0,0,0,0.0,73,23,11,56,33
50003,50,Agon-Coutainville,3013,0.0,0,8.0,28.9,0.0,0,0,0.0,68,23,11,56,27
50004,50,Airel,527,0.0,0,9.0,14.8,0.0,0,0,0.0,31,23,11,56,24
50006,50,Amigny,153,0.0,0,0.0,14.8,0.0,0,0,0.0,21,23,11,56,14
50008,50,Anctoville-sur-Boscq,438,0.0,0,0.0,24.2,0.0,0,0,0.0,27,23,11,56,16
50013,50,Anneville-en-Saire,376,0.0,0,0.0,43.5,0.0,0,0,0.0,27,23,11,56,22
50016,50,Appeville,193,0.0,0,0.0,5.4,0.0,0,0,0.0,27,23,11,56,11
50019,50,Aucey-la-Plaine,413,0.0,0,0.0,24.6,0.0,0,0,0.0,22,23,11,56,16
50021,50,Audouville-la-Hubert,76,0.0,0,0.0,5.4,0.0,0,0,0.0,21,23,11,56,11
50022,50,Aumeville-Lestre,125,0.0,0,0.0,35.5,0.0,0,0,0.0,22,23,11,56,20
50023,50,Auvers,689,0.0,0,0.0,5.4,0.0,0,0,0.0,29,23,11,56,11
50024,50,Auxais,173,0.0,0,0.0,20.9,0.0,0,0,0.0,20,23,11,56,15
50025,50,Avranches,10225,11.76,1,28.0,62.2,22.49,230,0,0.0,241,296,62,117,320
50026,50,Azeville,77,0.0,0,0.0,31.5,0.0,0,0,0.0,14,23,11,56,18
50027,50,Bacilly,935,0.0,0,0.0,24.6,0.0,0,0,0.0,165,23,11,56,16
50028,50,La Baleine,106,0.0,0,0.0,28.9,0.0,0,0,0.0,11,23,11,56,18
50029,50,Barenton,1166,0.0,0,12.0,24.6,0.0,0,0,0.0,38,23,11,56,30
50030,50,Barfleur,545,0.0,0,23.0,61.2,0.0,0,0,0.0,60,23,11,56,53
50031,50,Barneville-Carteret,2181,0.0,0,13.0,102.3,0.0,0,0,0.0,43,23,11,56,53
50032,50,La Barre-de-Semilly,1033,0.0,0,4.0,14.8,0.0,0,0,0.0,29,23,11,56,18
50033,50,Baubigny,134,0.0,0,0.0,54.8,0.0,0,0,0.0,9,23,11,56,25
50034,50,Baudre,595,0.0,0,3.0,14.8,0.0,0,0,0.0,35,23,11,56,17
50036,50,Baupte,428,0.0,0,30.0,5.4,0.0,0,0,0.0,33,23,11,56,44
50038,50,Beauchamps,438,0.0,0,0.0,24.2,0.0,0,0,0.0,34,23,11,56,16
50039,50,Beaucoudray,136,0.0,0,2.0,14.8,0.0,0,0,0.0,25,23,11,56,16
50040,50,Beauficel,119,0.0,0,0.0,24.6,0.0,0,0,0.0,13,23,11,56,16
50041,50,La Hague,11444,0.0,0,15.0,252.7,0.0,0,0,0.0,36,23,11,56,99
50042,50,Beauvoir,435,0.0,0,2.0,24.6,0.0,0,0,0.0,32,23,11,56,19
50044,50,Belval,334,0.0,0,0.0,28.9,0.0,0,0,0.0,34,23,11,56,18
50045,50,Benoîtville,612,0.0,0,0.0,31.5,0.0,0,0,0.0,29,23,11,56,18
50046,50,Bérigny,442,0.0,0,1.0,14.8,0.0,0,0,0.0,24,23,11,56,15
50048,50,Beslon,550,0.0,0,0.0,16.9,0.0,0,0,0.0,33,23,11,56,14
50049,50,Besneville,662,0.0,0,4.0,31.5,0.0,0,0,0.0,32,23,11,56,23
50050,50,Beuvrigny,130,0.0,0,0.0,14.8,0.0,0,0,0.0,16,23,11,56,14
50052,50,Beuzeville-la-Bastille,147,0.0,0,0.0,5.4,0.0,0,0,0.0,26,23,11,56,11
50054,50,Biéville,196,0.0,0,0.0,14.8,0.0,0,0,0.0,24,23,11,56,14
50055,50,Biniville,116,0.0,0,0.0,31.5,0.0,0,0,0.0,18,23,11,56,18
50058,50,Blainville-sur-Mer,1604,0.0,0,5.0,28.9,0.0,0,0,0.0,42,23,11,56,23
50059,50,Blosville,322,0.0,0,0.0,5.4,0.0,0,0,0.0,30,23,11,56,11
50060,50,La Bloutière,430,0.0,0,0.0,16.9,0.0,0,0,0.0,31,23,11,56,14
50062,50,Boisyvon,100,0.0,0,0.0,16.9,0.0,0,0,0.0,21,23,11,56,14
50064,50,La Bonneville,176,0.0,0,0.0,31.5,0.0,0,0,0.0,14,23,11,56,18
50066,50,Jullouville,2401,0.0,0,2.0,24.2,0.0,0,0,0.0,199,145,211,204,19
50069,50,Bourguenolles,343,0.0,0,0.0,16.9,0.0,0,0,0.0,31,23,11,56,14
50070,50,Boutteville,59,0.0,0,0.0,5.4,0.0,0,0,0.0,24,23,11,56,11
50072,50,Brainville,213,0.0,0,0.0,28.9,0.0,0,0,0.0,16,23,11,56,18
50074,50,Brécey,2166,0.0,0,16.0,24.6,0.0,0,0,0.0,39,23,11,56,34
50076,50,Bréhal,3480,0.0,0,7.0,42.0,0.0,0,0,0.0,55,23,11,56,29
50077,50,Bretteville,1006,0.0,0,0.0,31.5,0.0,0,0,0.0,157,120,11,56,119
50078,50,Bretteville-sur-Ay,436,0.0,0,0.0,20.9,0.0,0,0,0.0,31,23,11,56,15
50079,50,Breuville,405,0.0,0,0.0,33.6,0.0,0,0,0.0,32,23,11,56,19
50081,50,Bréville-sur-Mer,785,0.0,0,0.0,24.2,0.0,0,0,0.0,30,23,11,56,16
50082,50,Bricquebec-en-Cotentin,5888,0.0,0,15.0,71.4,0.0,0,0,0.0,56,39,11,76,47
50083,50,Bricquebosq,638,0.0,0,0.0,36.2,0.0,0,0,0.0,24,23,11,56,20
50084,50,Bricqueville-la-Blouette,533,0.0,0,2.0,28.9,0.0,0,0,0.0,32,23,11,56,20
50085,50,Bricqueville-sur-Mer,1263,0.0,0,3.0,24.2,0.0,0,0,0.0,34,23,11,56,20
50086,50,Brillevast,321,0.0,0,0.0,32.4,0.0,0,0,0.0,19,23,11,56,19
50087,50,Brix,2146,0.0,0,3.0,31.5,0.0,0,0,0.0,39,23,11,56,22
50088,50,Brouains,140,0.0,0,14.0,24.6,0.0,0,0,0.0,14,23,11,56,32
50090,50,Buais-Les-Monts,612,0.0,0,1.0,24.6,0.0,0,0,0.0,36,23,11,56,18
50092,50,Cambernon,693,0.0,0,0.0,28.9,0.0,0,0,0.0,30,23,11,56,18
50093,50,Cametours,435,0.0,0,0.0,28.9,0.0,0,0,0.0,22,23,11,56,18
50094,50,Camprond,386,0.0,0,0.0,28.9,0.0,0,0,0.0,28,23,11,56,18
50095,50,Canisy,1723,0.0,0,7.0,14.8,0.0,0,0,0.0,112,23,11,56,21
50096,50,Canteloup,216,0.0,0,0.0,35.4,0.0,0,0,0.0,24,23,11,56,20
50097,50,Canville-la-Rocque,119,0.0,0,9.0,31.5,0.0,0,0,0.0,21,23,11,56,28
50098,50,Carantilly,619,0.0,0,4.0,14.8,0.0,0,0,0.0,32,23,11,56,18
50099,50,Carentan-les-Marais,10220,0.0,0,24.0,21.8,0.0,0,0,0.0,101,42,27,68,42
50101,50,Carneville,240,0.0,0,0.0,45.3,0.0,0,0,0.0,27,23,11,56,22
50102,50,Carolles,768,0.0,0,0.0,24.2,0.0,0,0,0.0,49,23,11,56,16
50105,50,Catteville,103,0.0,0,9.0,31.5,0.0,0,0,0.0,9,23,11,56,28
50106,50,Cavigny,268,0.0,0,9.0,14.8,0.0,0,0,0.0,25,23,11,56,24
50108,50,Céaux,413,0.0,0,0.0,24.6,0.0,0,0,0.0,33,23,11,56,16
50109,50,Cérences,1806,0.0,0,9.0,24.2,0.0,0,0,0.0,40,23,11,56,26
50110,50,Cerisy-la-Forêt,1014,0.0,0,4.0,14.8,0.0,0,0,0.0,30,23,11,56,18
50111,50,Cerisy-la-Salle,1026,0.0,0,15.0,28.9,0.0,0,0,0.0,38,23,11,56,34
50112,50,La Chaise-Baudouin,443,0.0,0,7.0,24.6,0.0,0,0,0.0,28,23,11,56,24
50115,50,Le Grippon,390,0.0,0,1.0,24.6,0.0,0,0,0.0,22,23,11,56,18
50117,50,Champeaux,341,0.0,0,0.0,24.2,0.0,0,0,0.0,29,23,11,56,16
50118,50,Champrepus,322,0.0,0,0.0,16.9,0.0,0,0,0.0,25,23,11,56,14
50120,50,Chanteloup,393,0.0,0,0.0,24.2,0.0,0,0,0.0,31,23,11,56,16
50121,50,La Chapelle-Cécelin,244,0.0,0,5.0,16.9,0.0,0,0,0.0,32,23,11,56,20
50124,50,La Chapelle-Urée,171,0.0,0,4.0,24.6,0.0,0,0,0.0,26,23,11,56,21
50126,50,Chavoy,130,0.0,0,0.0,24.6,0.0,0,0,0.0,21,23,11,56,16
50129,50,Cherbourg-en-Cotentin,78028,11.52,3,40.0,113.8,2.65,207,3,3.84,160,103,86,90,152
50130,50,Chérencé-le-Héron,438,0.0,0,3.0,16.9,0.0,0,0,0.0,31,23,11,56,18
50135,50,Clitourps,228,0.0,0,0.0,35.0,0.0,0,0,0.0,28,23,11,56,19
50137,50,La Colombe,627,0.0,0,0.0,16.9,0.0,0,0,0.0,36,23,11,56,14
50138,50,Colomby,566,0.0,0,0.0,31.5,0.0,0,0,0.0,33,23,11,56,18
50139,50,Condé-sur-Vire,4136,0.0,0,13.0,23.6,0.0,0,0,0.0,65,93,11,142,55
50142,50,Vicq-sur-Mer,1083,0.0,0,0.0,32.9,0.0,0,0,0.0,150,23,11,56,19
50143,50,Coudeville-sur-Mer,873,0.0,0,0.0,24.2,0.0,0,0,0.0,36,23,11,56,16
50144,50,Coulouvray-Boisbenâtre,529,0.0,0,4.0,16.9,0.0,0,0,0.0,31,23,11,56,19
50145,50,Courcy,623,0.0,0,4.0,28.9,0.0,0,0,0.0,32,23,11,56,22
50146,50,Courtils,219,0.0,0,0.0,24.6,0.0,0,0,0.0,17,23,11,56,16
50147,50,Coutances,8372,17.84,1,38.0,39.7,0.0,0,0,0.0,230,98,59,134,135
50148,50,Couvains,577,0.0,0,0.0,14.8,0.0,0,0,0.0,34,23,11,56,14
50149,50,Couville,1228,0.0,0,1.0,31.5,0.0,0,0,0.0,32,23,11,56,20
50150,50,Crasville,223,0.0,0,0.0,34.4,0.0,0,0,0.0,23,23,11,56,19
50151,50,Créances,2079,0.0,0,13.0,20.9,0.0,0,0,0.0,99,23,11,113,30
50152,50,Les Cresnays,230,0.0,0,0.0,24.6,0.0,0,0,0.0,24,23,11,56,16
50155,50,Crollon,298,0.0,0,0.0,24.6,0.0,0,0,0.0,15,23,11,56,16
50156,50,Crosville-sur-Douve,62,0.0,0,0.0,31.5,0.0,0,0,0.0,6,23,11,56,18
50158,50,Cuves,263,0.0,0,10.0,24.6,0.0,0,0,0.0,34,23,11,56,28
50159,50,Dangy,660,0.0,0,6.0,14.8,0.0,0,0,0.0,29,23,11,56,20
50161,50,Le Dézert,605,0.0,0,0.0,14.8,0.0,0,0,0.0,34,23,11,56,14
50162,50,Digosville,1665,0.0,0,0.0,31.5,0.0,0,0,0.0,107,23,11,56,18
50164,50,Domjean,998,0.0,0,6.0,14.8,0.0,0,0,0.0,33,23,11,56,20
50165,50,Donville-les-Bains,3133,0.0,0,20.0,24.2,0.0,0,0,0.0,66,23,11,56,39
50166,50,Doville,326,0.0,0,0.0,20.9,0.0,0,0,0.0,29,23,11,56,15
50167,50,Dragey-Ronthon,789,0.0,0,0.0,24.6,0.0,0,0,0.0,34,23,11,56,16
50168,50,Ducey-Les Chéris,2829,0.0,0,18.0,24.6,0.0,0,0,0.0,83,23,11,56,36
50169,50,Écausseville,112,0.0,0,0.0,31.5,0.0,0,0,0.0,19,23,11,56,18
50172,50,Émondeville,342,0.0,0,0.0,31.5,0.0,0,0,0.0,29,23,11,56,18
50174,50,Équilly,194,0.0,0,0.0,24.2,0.0,0,0,0.0,30,23,11,56,16
50175,50,Éroudeville,180,0.0,0,0.0,31.5,0.0,0,0,0.0,25,23,11,56,18
50176,50,L'Étang-Bertrand,344,0.0,0,0.0,31.5,0.0,0,0,0.0,22,23,11,56,18
50177,50,Étienville,376,0.0,0,6.0,5.4,0.0,0,0,0.0,29,23,11,56,18
50178,50,Fermanville,1291,0.0,0,2.0,49.7,0.0,0,0,0.0,34,23,11,56,26
50181,50,Feugères,353,0.0,0,0.0,20.9,0.0,0,0,0.0,24,23,11,56,15
50182,50,La Feuillie,299,0.0,0,0.0,20.9,0.0,0,0,0.0,32,23,11,56,15
50183,50,Fierville-les-Mines,349,0.0,0,0.0,31.5,0.0,0,0,0.0,27,23,11,56,18
50184,50,Flamanville,1682,0.0,0,19.0,262.6,0.0,0,0,0.0,182,81,107,127,106
50185,50,Fleury,1085,0.0,0,0.0,16.9,0.0,0,0,0.0,36,23,11,56,14
50186,50,Flottemanville,227,0.0,0,0.0,31.5,0.0,0,0,0.0,16,23,11,56,18
50188,50,Folligny,1109,0.0,0,2.0,24.2,0.0,0,0,0.0,43,23,11,56,19
50190,50,Fontenay-sur-Mer,164,0.0,0,0.0,31.5,0.0,0,0,0.0,24,23,11,56,18
50192,50,Fourneaux,131,0.0,0,0.0,14.8,0.0,0,0,0.0,20,23,11,56,14
50193,50,Le Fresne-Poret,222,0.0,0,0.0,24.6,0.0,0,0,0.0,28,23,11,56,16
50194,50,Fresville,377,0.0,0,0.0,31.5,0.0,0,0,0.0,25,23,11,56,18
50195,50,Gathemo,268,0.0,0,0.0,24.6,0.0,0,0,0.0,27,23,11,56,16
50196,50,Gatteville-le-Phare,468,0.0,0,0.0,37.4,0.0,0,0,0.0,29,23,11,56,20
50197,50,Gavray-sur-Sienne,2028,0.0,0,10.0,28.9,0.0,0,0,0.0,47,23,11,56,29
50198,50,Geffosses,498,0.0,0,2.0,20.9,0.0,0,0,0.0,28,23,11,56,18
50199,50,Genêts,453,0.0,0,0.0,24.6,0.0,0,0,0.0,34,23,11,56,16
50200,50,Ger,818,0.0,0,12.0,24.6,0.0,0,0,0.0,37,23,11,56,30
50205,50,La Godefroy,295,0.0,0,4.0,24.6,0.0,0,0,0.0,19,23,11,56,21
50207,50,Golleville,165,0.0,0,0.0,33.2,0.0,0,0,0.0,15,23,11,56,19
50208,50,Gonfreville,162,0.0,0,0.0,20.9,0.0,0,0,0.0,27,23,11,56,15
50209,50,Gonneville-Le Theil,1504,0.0,0,2.0,35.7,0.0,0,0,0.0,32,23,11,56,22
50210,50,Gorges,347,0.0,0,0.0,20.9,0.0,0,0,0.0,29,23,11,56,15
50214,50,Gouvets,291,0.0,0,0.0,14.8,0.0,0,0,0.0,35,23,11,56,14
50215,50,Gouville-sur-Mer,3266,0.0,0,5.0,28.9,0.0,0,0,0.0,45,23,11,56,23
50216,50,Graignes-Mesnil-Angot,800,0.0,0,12.0,14.8,0.0,0,0,0.0,31,23,11,56,27
50217,50,Le Grand-Celland,595,0.0,0,2.0,24.6,0.0,0,0,0.0,31,23,11,56,19
50218,50,Granville,12799,0.0,0,20.0,61.4,0.47,6,0,0.0,150,57,11,65,62
50219,50,Gratot,674,0.0,0,2.0,28.9,0.0,0,0,0.0,32,23,11,56,20
50221,50,Grimesnil,70,0.0,0,0.0,28.9,0.0,0,0,0.0,11,23,11,56,18
50222,50,Grosville,804,0.0,0,0.0,40.2,0.0,0,0,0.0,28,23,11,56,21
50225,50,Le Guislain,139,0.0,0,0.0,16.9,0.0,0,0,0.0,23,23,11,56,14
50227,50,Le Ham,312,0.0,0,19.0,36.4,0.0,0,0,0.0,27,23,11,56,41
50228,50,Hambye,1077,0.0,0,10.0,28.9,0.0,0,0,0.0,282,23,11,56,29
50229,50,Hamelin,109,0.0,0,0.0,24.6,0.0,0,0,0.0,21,23,11,56,16
50230,50,Hardinvast,924,0.0,0,0.0,31.5,0.0,0,0,0.0,32,23,11,56,18
50231,50,Hauteville-sur-Mer,707,0.0,0,1.0,28.9,0.0,0,0,0.0,43,23,11,56,19
50232,50,Hauteville-la-Guichard,452,0.0,0,0.0,31.9,0.0,0,0,0.0,33,23,11,56,19
50233,50,Hautteville-Bocage,154,0.0,0,0.0,31.5,0.0,0,0,0.0,19,23,11,56,18
50234,50,La Haye-Bellefond,67,0.0,0,0.0,16.9,0.0,0,0,0.0,14,23,11,56,14
50235,50,La Haye-d'Ectot,285,0.0,0,0.0,38.8,0.0,0,0,0.0,19,23,11,56,21
50236,50,La Haye,3986,0.0,0,10.0,36.5,0.0,0,0,0.0,38,23,11,56,31
50237,50,La Haye-Pesnel,1261,0.0,0,17.0,24.2,0.0,0,0,0.0,45,23,11,56,35
50238,50,Héauville,462,0.0,0,0.0,43.9,0.0,0,0,0.0,29,23,11,56,22
50239,50,Thèreval,1781,0.0,0,7.0,14.8,0.0,0,0,0.0,33,23,11,56,21
50240,50,Helleville,563,0.0,0,0.0,40.0,0.0,0,0,0.0,25,23,11,56,21
50241,50,Hémevez,186,0.0,0,0.0,31.5,0.0,0,0,0.0,12,23,11,56,18
50243,50,Heugueville-sur-Sienne,462,0.0,0,6.0,28.9,0.0,0,0,0.0,30,23,11,56,24
50246,50,Hiesville,72,0.0,0,0.0,5.4,0.0,0,0,0.0,19,23,11,56,11
50247,50,Hocquigny,194,0.0,0,0.0,24.2,0.0,0,0,0.0,23,23,11,56,16
50251,50,Huberville,361,0.0,0,0.0,31.5,0.0,0,0,0.0,24,23,11,56,18
50252,50,Hudimesnil,926,0.0,0,0.0,24.2,0.0,0,0,0.0,30,23,11,56,16
50253,50,Huisnes-sur-Mer,168,0.0,0,0.0,24.6,0.0,0,0,0.0,21,23,11,56,16
50256,50,Isigny-le-Buat,3187,0.0,0,11.0,24.6,0.0,0,0,0.0,39,23,11,56,29
50258,50,Joganville,85,0.0,0,0.0,31.5,0.0,0,0,0.0,14,23,11,56,18
50259,50,Juilley,664,0.0,0,0.0,24.6,0.0,0,0,0.0,35,23,11,56,16
50260,50,Juvigny les Vallées,1678,0.0,0,9.0,24.6,0.0,0,0,0.0,35,23,11,56,26
50261,50,Lamberville,167,0.0,0,0.0,14.8,0.0,0,0,0.0,20,23,11,56,14
50262,50,La Lande-d'Airou,535,0.0,0,2.0,16.9,0.0,0,0,0.0,30,23,11,56,16
50263,50,Lapenty,382,0.0,0,0.0,24.6,0.0,0,0,0.0,28,23,11,56,16
50265,50,Laulne,185,0.0,0,0.0,20.9,0.0,0,0,0.0,27,23,11,56,15
50266,50,Lengronne,463,0.0,0,0.0,28.9,0.0,0,0,0.0,34,23,11,56,18
50267,50,Lessay,2255,0.0,0,28.0,20.9,0.0,0,0,0.0,172,66,11,109,46
50268,50,Lestre,244,0.0,0,0.0,31.5,0.0,0,0,0.0,30,23,11,56,18
50269,50,Liesville-sur-Douve,214,0.0,0,0.0,5.4,0.0,0,0,0.0,25,23,11,56,11
50270,50,Lieusaint,400,0.0,0,0.0,31.5,0.0,0,0,0.0,32,23,11,56,18
50271,50,Lingeard,88,0.0,0,0.0,24.6,0.0,0,0,0.0,16,23,11,56,16
50272,50,Tourneville-sur-Mer,1668,0.0,0,3.0,28.9,0.0,0,0,0.0,43,23,11,56,21
50273,50,Montsenelle,1438,0.0,0,3.0,20.9,0.0,0,0,0.0,33,23,11,56,19
50274,50,Les Loges-Marchis,1028,0.0,0,2.0,24.6,0.0,0,0,0.0,33,23,11,56,19
50275,50,Les Loges-sur-Brécey,117,0.0,0,0.0,24.6,0.0,0,0,0.0,21,23,11,56,16
50276,50,Lolif,608,0.0,0,2.0,24.6,0.0,0,0,0.0,27,23,11,56,19
50277,50,Longueville,612,0.0,0,2.0,24.2,0.0,0,0,0.0,32,23,11,56,19
50278,50,Le Loreur,262,0.0,0,0.0,24.2,0.0,0,0,0.0,24,23,11,56,16
50279,50,Le Lorey,570,0.0,0,4.0,14.8,0.0,0,0,0.0,29,23,11,56,18
50281,50,La Lucerne-d'Outremer,847,0.0,0,6.0,24.2,0.0,0,0,0.0,31,23,11,56,23
50282,50,Le Luot,285,0.0,0,0.0,24.6,0.0,0,0,0.0,22,23,11,56,16
50283,50,La Luzerne,81,0.0,0,0.0,14.8,0.0,0,0,0.0,21,23,11,56,14
50285,50,Magneville,311,0.0,0,0.0,31.5,0.0,0,0,0.0,26,23,11,56,18
50288,50,Marcey-les-Grèves,1286,0.0,0,4.0,24.6,0.0,0,0,0.0,43,23,11,56,21
50289,50,Marchésieux,684,0.0,0,10.0,20.9,0.0,0,0,0.0,33,23,11,56,27
50290,50,Marcilly,353,0.0,0,0.0,24.6,0.0,0,0,0.0,30,23,11,56,16
