COG,departement,commune,population,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score,Number_of_Mosques,Mosque_p100k
2050,02,Barzy-en-Thiérache,317,30,41,12,60,18,0,0.0
2051,02,Barzy-sur-Marne,399,38,41,12,60,18,0,0.0
2052,02,Bassoles-Aulers,130,22,41,12,60,18,0,0.0
2053,02,Vallées en Champagne,590,42,41,12,60,18,0,0.0
2054,02,Bazoches-et-Saint-Thibaut,517,50,41,12,60,18,0,0.0
2055,02,Beaumé,84,23,41,12,60,18,0,0.0
2056,02,Beaumont-en-Beine,172,30,41,12,60,18,0,0.0
2057,02,Beaurevoir,1324,45,41,12,60,18,0,0.0
2058,02,Beaurieux,813,46,41,12,60,18,0,0.0
2059,02,Beautor,2625,86,41,393,60,18,1,38.1
2060,02,Beauvois-en-Vermandois,257,33,41,12,60,18,0,0.0
2061,02,Becquigny,263,35,41,12,60,18,0,0.0
2062,02,Belleau,133,35,41,12,60,18,0,0.0
2063,02,Bellenglise,379,40,41,12,60,18,0,0.0
2064,02,Belleu,3624,132,96,67,60,18,0,0.0
2065,02,Bellicourt,561,43,41,12,60,18,0,0.0
2066,02,Benay,188,24,41,12,60,18,0,0.0
2067,02,Bergues-sur-Sambre,206,41,41,12,60,18,0,0.0
2068,02,Berlancourt,81,29,41,12,60,18,0,0.0
2069,02,Berlise,104,20,41,12,60,18,0,0.0
2070,02,Bernot,434,37,41,12,60,18,0,0.0
2071,02,Berny-Rivière,633,43,41,12,60,18,0,0.0
2072,02,Berrieux,177,38,41,12,60,18,0,0.0
2073,02,Berry-au-Bac,720,45,41,12,60,18,0,0.0
2074,02,Bertaucourt-Epourdon,586,45,41,12,60,18,0,0.0
2075,02,Berthenicourt,198,20,41,12,60,18,0,0.0
2076,02,Bertricourt,154,30,41,12,60,18,0,0.0
2078,02,Besmé,166,42,41,12,60,18,0,0.0
2079,02,Besmont,137,34,41,12,60,18,0,0.0
2080,02,Besny-et-Loizy,314,30,41,12,60,18,0,0.0
2081,02,Béthancourt-en-Vaux,425,41,41,12,60,18,0,0.0
2082,02,Beugneux,117,38,41,12,60,18,0,0.0
2083,02,Beuvardes,741,47,41,12,60,18,0,0.0
2084,02,Bézu-le-Guéry,250,39,41,12,60,18,0,0.0
2085,02,Bézu-Saint-Germain,991,42,41,12,60,18,0,0.0
2086,02,Bichancourt,989,43,41,12,60,18,0,0.0
2087,02,Bieuxy,34,19,41,12,60,18,0,0.0
2088,02,Bièvres,80,24,41,12,60,18,0,0.0
2089,02,Billy-sur-Aisne,1141,42,41,12,60,18,0,0.0
2090,02,Billy-sur-Ourcq,195,38,41,12,60,18,0,0.0
2091,02,Blanzy-lès-Fismes,91,24,41,12,60,18,0,0.0
2093,02,Blérancourt,1212,134,41,12,60,18,0,0.0
2094,02,Blesmes,473,40,41,12,60,18,0,0.0
2095,02,Bohain-en-Vermandois,5724,126,110,204,95,18,1,17.47
2096,02,Bois-lès-Pargny,188,18,41,12,60,18,0,0.0
2097,02,Boncourt,270,43,41,12,60,18,0,0.0
2098,02,Bonneil,376,35,41,12,60,18,0,0.0
2099,02,Bonnesvalyn,207,30,41,12,60,18,0,0.0
2100,02,Bony,139,45,41,12,60,18,0,0.0
2101,02,Bosmont-sur-Serre,171,36,41,12,60,18,0,0.0
2102,02,Bouconville-Vauclair,184,35,41,12,60,18,0,0.0
2103,02,Boué,1316,127,41,12,136,18,0,0.0
2104,02,Bouffignereux,95,20,41,12,60,18,0,0.0
2105,02,Bouresches,187,42,41,12,60,18,0,0.0
2106,02,Bourg-et-Comin,809,36,41,12,60,18,0,0.0
2107,02,Bourguignon-sous-Coucy,104,30,41,12,60,18,0,0.0
2108,02,Bourguignon-sous-Montbavin,146,40,41,12,60,18,0,0.0
2109,02,La Bouteille,468,32,41,12,60,18,0,0.0
2110,02,Braine,2243,46,41,12,60,18,0,0.0
2111,02,Brancourt-en-Laonnois,710,39,41,12,60,18,0,0.0
2112,02,Brancourt-le-Grand,558,37,41,12,60,18,0,0.0
2114,02,Brasles,1711,52,41,12,60,18,0,0.0
2115,02,Braye-en-Laonnois,189,19,41,12,60,18,0,0.0
2116,02,Braye-en-Thiérache,133,22,41,12,60,18,0,0.0
2117,02,Bray-Saint-Christophe,65,8,41,12,60,18,0,0.0
2118,02,Braye,130,24,41,12,60,18,0,0.0
2119,02,Brécy,317,40,41,12,60,18,0,0.0
2120,02,Brenelle,194,25,41,12,60,18,0,0.0
2121,02,Breny,219,40,41,12,60,18,0,0.0
2122,02,Brie,54,17,41,12,60,18,0,0.0
2123,02,Brissay-Choigny,297,34,41,12,60,18,0,0.0
2124,02,Brissy-Hamégicourt,653,41,41,12,60,18,0,0.0
2125,02,Brumetz,179,30,41,12,60,18,0,0.0
2126,02,Brunehamel,458,43,41,12,60,18,0,0.0
2127,02,Bruyères-sur-Fère,195,33,41,12,60,18,0,0.0
2128,02,Bruyères-et-Montbérault,1419,46,41,12,60,18,0,0.0
2129,02,Bruys,19,21,41,12,60,18,0,0.0
2130,02,Bucilly,202,32,41,12,60,18,0,0.0
2131,02,Bucy-le-Long,1915,55,41,12,60,18,0,0.0
2132,02,Bucy-lès-Cerny,188,31,41,12,60,18,0,0.0
2133,02,Bucy-lès-Pierrepont,406,45,41,12,60,18,0,0.0
2134,02,Buire,822,43,41,12,60,18,0,0.0
2135,02,Buironfosse,1125,62,41,12,60,18,0,0.0
2136,02,Burelles,123,27,41,12,60,18,0,0.0
2137,02,Bussiares,131,34,41,12,60,18,0,0.0
2138,02,Buzancy,183,33,41,12,60,18,0,0.0
2139,02,Caillouël-Crépigny,459,41,41,12,60,18,0,0.0
2140,02,Camelin,436,45,41,12,60,18,0,0.0
2141,02,La Capelle,1757,86,97,12,60,18,0,0.0
2142,02,Castres,247,37,41,12,60,18,0,0.0
2143,02,Le Catelet,185,38,41,12,60,18,0,0.0
2144,02,Caulaincourt,144,21,41,12,60,18,0,0.0
2145,02,Caumont,546,404,41,12,60,18,0,0.0
2146,02,Celles-lès-Condé,94,25,41,12,60,18,0,0.0
2148,02,Celles-sur-Aisne,252,33,41,12,60,18,0,0.0
2149,02,Cerizy,59,14,41,12,60,18,0,0.0
2150,02,Cerny-en-Laonnois,63,24,41,12,60,18,0,0.0
2151,02,Cerny-lès-Bucy,113,26,41,12,60,18,0,0.0
2152,02,Cerseuil,88,16,41,12,60,18,0,0.0
2153,02,Cessières-Suzy,796,56,41,12,60,18,0,0.0
2154,02,Chacrise,367,42,41,12,60,18,0,0.0
2155,02,Chaillevois,197,32,41,12,60,18,0,0.0
2156,02,Chalandry,242,35,41,12,60,18,0,0.0
2157,02,Chambry,831,72,41,12,60,18,0,0.0
2158,02,Chamouille,270,151,41,12,60,18,0,0.0
2159,02,Champs,311,40,41,12,60,18,0,0.0
2160,02,Chaourse,497,40,41,12,60,18,0,0.0
2162,02,La Chapelle-sur-Chézy,299,39,41,12,60,18,0,0.0
2163,02,Charly-sur-Marne,2584,51,41,399,60,18,1,38.7
2164,02,Le Charmel,324,41,41,12,60,18,0,0.0
2165,02,Charmes,1596,46,41,12,60,18,0,0.0
2166,02,Chartèves,358,38,41,12,60,18,0,0.0
2167,02,Chassemy,898,44,41,12,60,18,0,0.0
2168,02,Château-Thierry,15068,253,133,198,100,31,2,13.27
2169,02,Châtillon-lès-Sons,83,13,41,12,60,18,0,0.0
2170,02,Châtillon-sur-Oise,125,28,41,12,60,18,0,0.0
2171,02,Chaudardes,91,29,41,12,60,18,0,0.0
2172,02,Chaudun,244,34,41,12,60,18,0,0.0
2173,02,Chauny,11456,234,137,117,165,44,1,8.73
2174,02,Chavignon,852,42,41,12,60,18,0,0.0
2175,02,Chavigny,159,20,41,12,60,18,0,0.0
2176,02,Chavonne,210,32,41,12,60,18,0,0.0
2177,02,Chérêt,146,27,41,12,60,18,0,0.0
2178,02,Chermizy-Ailles,121,25,41,12,60,18,0,0.0
2179,02,Chéry-Chartreuve,379,43,41,12,60,18,0,0.0
2180,02,Chéry-lès-Pouilly,737,41,41,12,60,18,0,0.0
2181,02,Chéry-lès-Rozoy,97,37,41,12,60,18,0,0.0
2182,02,Chevennes,128,21,41,12,60,18,0,0.0
2183,02,Chevregny,191,30,41,12,60,18,0,0.0
2184,02,Chevresis-Monceau,335,38,41,12,60,18,0,0.0
2185,02,Chézy-en-Orxois,377,44,41,12,60,18,0,0.0
2186,02,Chézy-sur-Marne,1308,44,41,12,60,18,0,0.0
2187,02,Chierry,1169,42,41,12,60,18,0,0.0
2188,02,Chigny,141,29,41,12,60,18,0,0.0
2189,02,Chivres-en-Laonnois,354,39,41,12,60,18,0,0.0
2190,02,Chivres-Val,532,34,41,12,60,18,0,0.0
2191,02,Chivy-lès-Étouvelles,488,38,41,12,60,18,0,0.0
2192,02,Chouy,371,43,41,12,60,18,0,0.0
2193,02,Cierges,64,30,41,12,60,18,0,0.0
2194,02,Cilly,175,29,41,12,60,18,0,0.0
2195,02,Ciry-Salsogne,892,46,41,12,60,18,0,0.0
2196,02,Clacy-et-Thierret,294,38,41,12,60,18,0,0.0
2197,02,Clairfontaine,522,38,41,12,60,18,0,0.0
2198,02,Clamecy,238,34,41,12,60,18,0,0.0
2199,02,Clastres,590,41,41,12,60,18,0,0.0
2200,02,Clermont-les-Fermes,99,24,41,12,60,18,0,0.0
2201,02,Cœuvres-et-Valsery,466,42,41,12,60,18,0,0.0
2203,02,Coincy,1281,46,41,12,60,18,0,0.0
2204,02,Coingt,63,22,41,12,60,18,0,0.0
2205,02,Colligis-Crandelain,212,22,41,12,60,18,0,0.0
2206,02,Colonfay,72,37,41,12,60,18,0,0.0
2207,02,Commenchon,219,26,41,12,60,18,0,0.0
2208,02,Concevreux,260,27,41,12,60,18,0,0.0
2209,02,Condé-en-Brie,658,50,41,12,60,18,0,0.0
2210,02,Condé-sur-Aisne,358,43,41,12,60,18,0,0.0
2211,02,Condé-sur-Suippe,343,42,41,12,60,18,0,0.0
2212,02,Condren,682,39,41,12,60,18,0,0.0
2213,02,Connigis,318,41,41,12,60,18,0,0.0
2214,02,Contescourt,61,26,41,12,60,18,0,0.0
2215,02,Corbeny,849,51,41,12,60,18,0,0.0
2216,02,Corcy,318,41,41,12,60,18,0,0.0
2217,02,Coucy-le-Château-Auffrique,989,50,41,12,60,18,0,0.0
2218,02,Coucy-lès-Eppes,647,48,41,12,60,18,0,0.0
2219,02,Coucy-la-Ville,195,39,41,12,60,18,0,0.0
2220,02,Coulonges-Cohan,443,40,41,12,60,18,0,0.0
2221,02,Coupru,159,40,41,12,60,18,0,0.0
2222,02,Courbes,39,20,41,12,60,18,0,0.0
2223,02,Courboin,301,38,41,12,60,18,0,0.0
2224,02,Courcelles-sur-Vesle,348,28,41,12,60,18,0,0.0
2225,02,Courchamps,82,42,41,12,60,18,0,0.0
2226,02,Courmelles,1831,46,41,12,60,18,0,0.0
2227,02,Courmont,123,40,41,12,60,18,0,0.0
2228,02,Courtemont-Varennes,353,38,41,12,60,18,0,0.0
2229,02,Courtrizy-et-Fussigny,76,18,41,12,60,18,0,0.0
2230,02,Couvrelles,177,33,41,12,60,18,0,0.0
2231,02,Couvron-et-Aumencourt,931,42,41,12,60,18,0,0.0
2232,02,Coyolles,366,40,41,12,60,18,0,0.0
2233,02,Cramaille,133,32,41,12,60,18,0,0.0
2234,02,Craonne,85,1206,41,12,60,18,0,0.0
2235,02,Craonnelle,118,41,41,12,60,18,0,0.0
2236,02,Crécy-au-Mont,323,43,41,12,60,18,0,0.0
2237,02,Crécy-sur-Serre,1487,65,41,12,60,18,0,0.0
2238,02,Crépy,1807,115,41,12,60,18,0,0.0
2239,02,Crézancy,1193,54,41,12,60,18,0,0.0
2240,02,Croix-Fonsomme,187,27,41,12,60,18,0,0.0
2241,02,La Croix-sur-Ourcq,89,36,41,12,60,18,0,0.0
2242,02,Crouttes-sur-Marne,607,38,41,12,60,18,0,0.0
2243,02,Crouy,3041,47,41,12,60,18,0,0.0
2244,02,Crupilly,64,30,41,12,60,18,0,0.0
2245,02,Cuffies,1760,49,41,12,60,18,0,0.0
2246,02,Cugny,605,39,41,12,60,18,0,0.0
2248,02,Cuirieux,154,28,41,12,60,18,0,0.0
2249,02,Cuiry-Housse,102,27,41,12,60,18,0,0.0
2250,02,Cuiry-lès-Chaudardes,80,8,41,12,60,18,0,0.0
2251,02,Cuiry-lès-Iviers,26,20,41,12,60,18,0,0.0
2252,02,Cuissy-et-Geny,71,27,41,12,60,18,0,0.0
2253,02,Cuisy-en-Almont,358,38,41,12,60,18,0,0.0
2254,02,Cutry,126,27,41,12,60,18,0,0.0
2255,02,Cys-la-Commune,159,35,41,12,60,18,0,0.0
2256,02,Dagny-Lambercy,125,32,41,12,60,18,0,0.0
2257,02,Dallon,431,39,41,12,60,18,0,0.0
2258,02,Dammard,375,39,41,12,60,18,0,0.0
2259,02,Dampleux,378,43,41,12,60,18,0,0.0
2260,02,Danizy,624,41,41,12,60,18,0,0.0
2261,02,Dercy,394,38,41,12,60,18,0,0.0
2262,02,Deuillet,202,30,41,12,60,18,0,0.0
2263,02,Dhuizel,113,29,41,12,60,18,0,0.0
2264,02,Dizy-le-Gros,722,45,41,12,60,18,0,0.0
2265,02,Dohis,82,25,41,12,60,18,0,0.0
2266,02,Dolignon,35,21,41,12,60,18,0,0.0
2267,02,Dommiers,306,38,41,12,60,18,0,0.0
2268,02,Domptin,638,42,41,12,60,18,0,0.0
2269,02,Dorengt,150,33,41,12,60,18,0,0.0
2270,02,Douchy,159,38,41,12,60,18,0,0.0
2271,02,Dravegny,132,16,41,12,60,18,0,0.0
2272,02,Droizy,75,25,41,12,60,18,0,0.0
2273,02,Dury,194,29,41,12,60,18,0,0.0
2274,02,Ébouleau,173,32,41,12,60,18,0,0.0
2275,02,Effry,313,39,41,12,60,18,0,0.0
2276,02,Englancourt,120,23,41,12,60,18,0,0.0
2277,02,Épagny,339,37,41,12,60,18,0,0.0
2278,02,Éparcy,34,16,41,12,60,18,0,0.0
2279,02,Épaux-Bézu,540,42,41,12,60,18,0,0.0
2280,02,Épieds,411,38,41,12,60,18,0,0.0
2281,02,L'Épine-aux-Bois,245,42,41,12,60,18,0,0.0
2282,02,Eppes,438,46,41,12,60,18,0,0.0
2283,02,Erlon,284,29,41,12,60,18,0,0.0
2284,02,Erloy,100,30,41,12,60,18,0,0.0
2286,02,Esquéhéries,849,41,41,12,60,18,0,0.0
2287,02,Essigny-le-Grand,1063,45,41,12,60,18,0,0.0
2288,02,Essigny-le-Petit,351,38,41,12,60,18,0,0.0
2289,02,Essises,412,40,41,12,60,18,0,0.0
2290,02,Essômes-sur-Marne,2698,126,115,12,97,55,0,0.0
2291,02,Estrées,408,31,41,12,60,18,0,0.0
2292,02,Étampes-sur-Marne,1331,52,41,12,60,18,0,0.0
2293,02,Étaves-et-Bocquiaux,546,35,41,12,60,18,0,0.0
2294,02,Étouvelles,207,34,41,12,60,18,0,0.0
2295,02,Étréaupont,845,55,41,12,60,18,0,0.0
2296,02,Étreillers,1176,45,41,12,60,18,0,0.0
2297,02,Étrépilly,125,35,41,12,60,18,0,0.0
2298,02,Étreux,1455,48,41,12,60,18,0,0.0
2299,02,Évergnicourt,526,34,41,12,60,18,0,0.0
2302,02,Faverolles,351,44,41,12,60,18,0,0.0
2303,02,Fayet,711,95,41,12,60,18,0,0.0
2304,02,La Fère,2860,134,41,12,95,18,0,0.0
2305,02,Fère-en-Tardenois,2881,100,41,12,60,18,0,0.0
2306,02,La Ferté-Chevresis,521,40,41,12,60,18,0,0.0
2307,02,La Ferté-Milon,2040,48,41,12,60,18,0,0.0
2308,02,Fesmy-le-Sart,516,37,41,12,60,18,0,0.0
2309,02,Festieux,707,58,41,12,60,18,0,0.0
2310,02,Fieulaine,249,35,41,12,60,18,0,0.0
2311,02,Filain,121,25,41,12,60,18,0,0.0
2312,02,La Flamengrie,1098,44,41,12,60,18,0,0.0
2313,02,Flavigny-le-Grand-et-Beaurain,438,35,41,12,60,18,0,0.0
2315,02,Flavy-le-Martel,1698,41,41,12,60,18,0,0.0
2316,02,Fleury,126,31,41,12,60,18,0,0.0
2317,02,Fluquières,198,34,41,12,60,18,0,0.0
2318,02,Folembray,1362,45,41,12,60,18,0,0.0
2319,02,Fonsomme,517,43,41,12,60,18,0,0.0
2320,02,Fontaine-lès-Clercs,230,38,41,12,60,18,0,0.0
2321,02,Fontaine-lès-Vervins,866,48,41,12,60,18,0,0.0
2322,02,Fontaine-Notre-Dame,379,41,41,12,60,18,0,0.0
2323,02,Fontaine-Uterte,135,23,41,12,60,18,0,0.0
2324,02,Fontenelle,289,37,41,12,60,18,0,0.0
2326,02,Fontenoy,470,36,41,12,60,18,0,0.0
2327,02,Foreste,164,33,41,12,60,18,0,0.0
2328,02,Fossoy,524,45,41,12,60,18,0,0.0
2329,02,Fourdrain,414,44,41,12,60,18,0,0.0
2330,02,Francilly-Selency,512,36,41,12,60,18,0,0.0
2331,02,Franqueville,107,28,41,12,60,18,0,0.0
2332,02,Fresnes-en-Tardenois,278,37,41,12,60,18,0,0.0
2333,02,Fresnes-sous-Coucy,160,33,41,12,60,18,0,0.0
2334,02,Fresnoy-le-Grand,2915,86,41,698,60,18,2,68.61
2335,02,Fressancourt,171,30,41,12,60,18,0,0.0
2336,02,Frières-Faillouël,976,45,41,12,60,18,0,0.0
2337,02,Froidestrées,194,34,41,12,60,18,0,0.0
2338,02,Froidmont-Cohartille,246,44,41,12,60,18,0,0.0
2339,02,Gandelu,691,44,41,12,60,18,0,0.0
2340,02,Gauchy,5197,154,60,31,79,18,0,0.0
2341,02,Gercy,258,42,41,12,60,18,0,0.0
2342,02,Gergny,131,35,41,12,60,18,0,0.0
2343,02,Germaine,84,27,41,12,60,18,0,0.0
2345,02,Gibercourt,37,22,41,12,60,18,0,0.0
2346,02,Gizy,634,45,41,12,60,18,0,0.0
2347,02,Gland,429,38,41,12,60,18,0,0.0
2349,02,Goudelancourt-lès-Berrieux,62,21,41,12,60,18,0,0.0
2350,02,Goudelancourt-lès-Pierrepont,141,31,41,12,60,18,0,0.0
2351,02,Goussancourt,117,30,41,12,60,18,0,0.0
2352,02,Gouy,570,45,41,12,60,18,0,0.0
2353,02,Grandlup-et-Fay,271,33,41,12,60,18,0,0.0
2354,02,Grandrieux,80,23,41,12,60,18,0,0.0
2355,02,Gricourt,1000,43,41,12,60,18,0,0.0
2356,02,Grisolles,230,38,41,12,60,18,0,0.0
2357,02,Gronard,61,25,41,12,60,18,0,0.0
2358,02,Grougis,310,38,41,12,60,18,0,0.0
2359,02,Grugies,1248,46,41,12,60,18,0,0.0
2360,02,Villeneuve-sur-Aisne,2788,50,41,12,60,18,0,0.0
2361,02,Guise,4510,114,41,12,82,40,0,0.0
2362,02,Guivry,239,40,41,12,60,18,0,0.0
2363,02,Guny,363,71,41,12,60,18,0,0.0
2364,02,Guyencourt,246,30,41,12,60,18,0,0.0
2366,02,Hannapes,327,38,41,12,60,18,0,0.0
2367,02,Happencourt,176,33,41,12,60,18,0,0.0
2368,02,Haramont,558,41,41,12,60,18,0,0.0
2369,02,Harcigny,243,39,41,12,60,18,0,0.0
2370,02,Hargicourt,551,43,41,12,60,18,0,0.0
2371,02,Harly,1563,67,41,12,60,18,0,0.0
2372,02,Hartennes-et-Taux,341,40,41,12,60,18,0,0.0
2373,02,Hary,196,34,41,12,60,18,0,0.0
2374,02,Lehaucourt,832,46,41,12,60,18,0,0.0
2375,02,Hautevesnes,162,28,41,12,60,18,0,0.0
2376,02,Hauteville,184,29,41,12,60,18,0,0.0
2377,02,Haution,130,16,41,12,60,18,0,0.0
2378,02,La Hérie,121,18,41,12,60,18,0,0.0
2379,02,Le Hérie-la-Viéville,194,31,41,12,60,18,0,0.0
2380,02,Hinacourt,28,16,41,12,60,18,0,0.0
2381,02,Hirson,8565,125,64,24,60,18,0,0.0
2382,02,Holnon,1350,46,41,12,60,18,0,0.0
2383,02,Homblières,1425,43,41,12,60,18,0,0.0
2384,02,Houry,58,16,41,12,60,18,0,0.0
2385,02,Housset,169,33,41,12,60,18,0,0.0
2386,02,Iron,219,39,41,12,60,18,0,0.0
2387,02,Itancourt,999,43,41,12,60,18,0,0.0
2388,02,Iviers,219,27,41,12,60,18,0,0.0
2389,02,Jaulgonne,669,43,41,12,60,18,0,0.0
2390,02,Jeancourt,253,24,41,12,60,18,0,0.0
2391,02,Jeantes,224,34,41,12,60,18,0,0.0
2392,02,Joncourt,326,24,41,12,60,18,0,0.0
2393,02,Jouaignes,139,32,41,12,60,18,0,0.0
2395,02,Jumencourt,126,24,41,12,60,18,0,0.0
2396,02,Jumigny,62,29,41,12,60,18,0,0.0
2397,02,Jussy,1186,51,41,12,60,18,0,0.0
2398,02,Juvigny,286,37,41,12,60,18,0,0.0
2399,02,Juvincourt-et-Damary,608,45,41,12,60,18,0,0.0
2400,02,Laffaux,154,34,41,12,60,18,0,0.0
2401,02,Laigny,184,34,41,12,60,18,0,0.0
2402,02,Lanchy,38,20,41,12,60,18,0,0.0
2403,02,Landifay-et-Bertaignemont,248,38,41,12,60,18,0,0.0
2404,02,Landouzy-la-Cour,168,32,41,12,60,18,0,0.0
2405,02,Landouzy-la-Ville,514,39,41,12,60,18,0,0.0
2406,02,Landricourt,129,37,41,12,60,18,0,0.0
2407,02,Laniscourt,213,18,41,12,60,18,0,0.0
2408,02,Laon,24066,251,128,104,110,22,1,4.16
2409,02,Lappion,281,38,41,12,60,18,0,0.0
2410,02,Largny-sur-Automne,240,40,41,12,60,18,0,0.0
2411,02,Latilly,199,40,41,12,60,18,0,0.0
2412,02,Launoy,98,22,41,12,60,18,0,0.0
2413,02,Laval-en-Laonnois,248,32,41,12,60,18,0,0.0
2414,02,Lavaqueresse,202,36,41,12,60,18,0,0.0
2415,02,Laversine,156,37,41,12,60,18,0,0.0
2416,02,Lemé,412,36,41,12,60,18,0,0.0
2417,02,Lempire,129,33,41,12,60,18,0,0.0
2418,02,Lerzy,224,37,41,12,60,18,0,0.0
2419,02,Leschelle,269,42,41,12,60,18,0,0.0
2420,02,Lesdins,808,45,41,12,60,18,0,0.0
2421,02,Lesges,84,27,41,12,60,18,0,0.0
2422,02,Lesquielles-Saint-Germain,776,51,41,12,60,18,0,0.0
2423,02,Leuilly-sous-Coucy,445,45,41,12,60,18,0,0.0
2424,02,Leury,102,25,41,12,60,18,0,0.0
2425,02,Leuze,187,27,41,12,60,18,0,0.0
2426,02,Levergies,541,39,41,12,60,18,0,0.0
2427,02,Lhuys,139,26,41,12,60,18,0,0.0
2428,02,Licy-Clignon,70,17,41,12,60,18,0,0.0
2429,02,Lierval,120,27,41,12,60,18,0,0.0
2430,02,Liesse-Notre-Dame,1265,46,41,12,60,18,0,0.0
2431,02,Liez,383,46,41,12,60,18,0,0.0
2432,02,Limé,191,28,41,12,60,18,0,0.0
2433,02,Lislet,218,36,41,12,60,18,0,0.0
2435,02,Logny-lès-Aubenton,83,22,41,12,60,18,0,0.0
2438,02,Longpont,237,44,41,12,60,18,0,0.0
2439,02,Les Septvallons,1234,43,41,12,60,18,0,0.0
2440,02,Lor,139,39,41,12,60,18,0,0.0
2441,02,Louâtre,189,29,41,12,60,18,0,0.0
2442,02,Loupeigne,87,23,41,12,60,18,0,0.0
2443,02,Lucy-le-Bocage,212,42,41,12,60,18,0,0.0
2444,02,Lugny,118,24,41,12,60,18,0,0.0
2445,02,Luzoir,267,39,41,12,60,18,0,0.0
2446,02,Ly-Fontaine,118,19,41,12,60,18,0,0.0
2447,02,Maast-et-Violaine,133,29,41,12,60,18,0,0.0
2448,02,Mâchecourt,109,38,41,12,60,18,0,0.0
2449,02,Macogny,61,19,41,12,60,18,0,0.0
2450,02,Macquigny,356,44,41,12,60,18,0,0.0
2451,02,Magny-la-Fosse,122,26,41,12,60,18,0,0.0
2452,02,Maissemy,233,34,41,12,60,18,0,0.0
2453,02,Maizy,398,43,41,12,60,18,0,0.0
2454,02,La Malmaison,403,39,41,12,60,18,0,0.0
2455,02,Malzy,181,27,41,12,60,18,0,0.0
2456,02,Manicamp,306,38,41,12,60,18,0,0.0
2457,02,Marchais,391,35,41,12,60,18,0,0.0
2458,02,Dhuys et Morin-en-Brie,825,43,41,12,60,18,0,0.0
2459,02,Marcy,152,36,41,12,60,18,0,0.0
2460,02,Marcy-sous-Marle,204,20,41,12,60,18,0,0.0
2461,02,Marest-Dampcourt,342,42,41,12,60,18,0,0.0
2462,02,Mareuil-en-Dôle,223,38,41,12,60,18,0,0.0
2463,02,Marfontaine,82,32,41,12,60,18,0,0.0
2464,02,Margival,369,35,41,12,60,18,0,0.0
2465,02,Marigny-en-Orxois,527,43,41,12,60,18,0,0.0
2466,02,Marizy-Sainte-Geneviève,127,29,41,12,60,18,0,0.0
2467,02,Marizy-Saint-Mard,49,24,41,12,60,18,0,0.0
2468,02,Marle,2224,55,41,12,60,18,0,0.0
2469,02,Marly-Gomont,484,41,454,12,473,224,0,0.0
2470,02,Martigny,421,41,41,12,60,18,0,0.0
2471,02,Martigny-Courpierre,135,25,41,12,60,18,0,0.0
2472,02,Mauregny-en-Haye,403,37,41,12,60,18,0,0.0
2473,02,Mayot,213,37,41,12,60,18,0,0.0
2474,02,Mennessis,407,291,41,12,60,18,0,0.0
2476,02,Mennevret,654,43,41,12,60,18,0,0.0
2477,02,Mercin-et-Vaux,945,57,41,12,60,18,0,0.0
2478,02,Merlieux-et-Fouquerolles,255,36,41,12,60,18,0,0.0
2480,02,Mesbrecourt-Richecourt,318,23,41,12,60,18,0,0.0
2481,02,Mesnil-Saint-Laurent,450,39,41,12,60,18,0,0.0
2482,02,Meurival,58,23,41,12,60,18,0,0.0
2483,02,Mézières-sur-Oise,508,41,41,12,60,18,0,0.0
2484,02,Mézy-Moulins,551,40,41,12,60,18,0,0.0
2485,02,Missy-aux-Bois,98,22,41,12,60,18,0,0.0
2486,02,Missy-lès-Pierrepont,106,23,41,12,60,18,0,0.0
2487,02,Missy-sur-Aisne,628,37,41,12,60,18,0,0.0
2488,02,Molain,160,36,41,12,60,18,0,0.0
2489,02,Molinchart,355,41,41,12,60,18,0,0.0
2490,02,Monampteuil,123,36,41,12,60,18,0,0.0
2491,02,Monceau-le-Neuf-et-Faucouzy,321,40,41,12,60,18,0,0.0
2492,02,Monceau-lès-Leups,434,45,41,12,60,18,0,0.0
2493,02,Monceau-le-Waast,216,38,41,12,60,18,0,0.0
2494,02,Monceau-sur-Oise,130,26,41,12,60,18,0,0.0
2495,02,Mondrepuis,1033,45,41,12,60,18,0,0.0
2496,02,Monnes,94,24,41,12,60,18,0,0.0
2497,02,Mons-en-Laonnois,1148,45,41,12,60,18,0,0.0
2498,02,Montaigu,766,43,41,12,60,18,0,0.0
2499,02,Montbavin,40,2517,2541,12,60,18,0,0.0
2500,02,Montbrehain,813,38,41,12,60,18,0,0.0
2501,02,Montchâlons,74,13,41,12,60,18,0,0.0
2502,02,Montcornet,1224,48,41,12,60,18,0,0.0
2503,02,Mont-d'Origny,832,286,41,12,60,18,0,0.0
2504,02,Montescourt-Lizerolles,1619,48,41,12,60,18,0,0.0
2505,02,Montfaucon,208,29,41,12,60,18,0,0.0
2506,02,Montgobert,202,41,41,12,60,18,0,0.0
2507,02,Montgru-Saint-Hilaire,30,16,41,12,60,18,0,0.0
2508,02,Monthenault,145,29,41,12,60,18,0,0.0
2509,02,Monthiers,155,35,41,12,60,18,0,0.0
2510,02,Monthurel,137,29,41,12,60,18,0,0.0
2511,02,Montigny-en-Arrouaise,317,24,41,12,60,18,0,0.0
2512,02,Montigny-l'Allier,271,42,41,12,60,18,0,0.0
2513,02,Montigny-le-Franc,138,24,41,12,60,18,0,0.0
2514,02,Montigny-Lengrain,684,43,41,12,60,18,0,0.0
